"date","sitecode","sitename","region","latNorth","latSouth","lonEast","lonWest","rdate","day","month","year","temperature","temperature.interp","upw","upw.interp"
"1993-10-16","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9785,16,10,1993,11.63,11.63,17,17
"1993-10-17","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9786,17,10,1993,11.65,11.65,11,11
"1993-10-18","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9787,18,10,1993,11.38,11.38,3,3
"1993-10-19","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9788,19,10,1993,11.51,11.51,13,13
"1993-10-20","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9789,20,10,1993,11.31,11.31,-5,-5
"1993-10-21","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9790,21,10,1993,11.52,11.52,-35,-35
"1993-10-22","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9791,22,10,1993,11.77,11.77,-46,-46
"1993-10-23","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9792,23,10,1993,11.97,11.97,-44,-44
"1993-10-24","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9793,24,10,1993,11.95,11.95,18,18
"1993-10-25","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9794,25,10,1993,11.86,11.86,38,38
"1993-10-26","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9795,26,10,1993,11.82,11.82,-18,-18
"1993-10-27","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9796,27,10,1993,11.87,11.87,-3,-3
"1993-10-28","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9797,28,10,1993,12.04,12.04,16,16
"1993-10-29","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9798,29,10,1993,11.86,11.86,-1,-1
"1993-10-30","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9799,30,10,1993,11.74,11.74,3,3
"1993-10-31","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9800,31,10,1993,11.75,11.75,46,46
"1993-11-01","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9801,1,11,1993,11.41,11.41,15,15
"1993-11-02","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9802,2,11,1993,10.99,10.99,-20,-20
"1993-11-03","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9803,3,11,1993,10.99,10.99,31,31
"1993-11-04","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9804,4,11,1993,11.34,11.34,11,11
"1993-11-05","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9805,5,11,1993,11.21,11.21,14,14
"1993-11-06","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9806,6,11,1993,10.61,10.61,37,37
"1993-11-07","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9807,7,11,1993,9.99,9.99,32,32
"1993-11-08","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9808,8,11,1993,9.76,9.76,8,8
"1993-11-09","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9809,9,11,1993,9.91,9.91,-39,-39
"1993-11-10","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9810,10,11,1993,10.18,10.18,29,29
"1993-11-11","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9811,11,11,1993,10.11,10.11,53,53
"1993-11-12","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9812,12,11,1993,9.92,9.92,85,85
"1993-11-13","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9813,13,11,1993,9.84,9.84,65,65
"1993-11-14","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9814,14,11,1993,9.54,9.54,0,0
"1993-11-15","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9815,15,11,1993,9.27,9.27,-7,-7
"1993-11-16","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9816,16,11,1993,9.42,9.42,-4,-4
"1993-11-17","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9817,17,11,1993,9.55,9.55,10,10
"1993-11-18","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9818,18,11,1993,9.53,9.53,8,8
"1993-11-19","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9819,19,11,1993,9.57,9.57,2,2
"1993-11-20","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9820,20,11,1993,9.59,9.59,-28,-28
"1993-11-21","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9821,21,11,1993,9.43,9.43,0,0
"1993-11-22","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9822,22,11,1993,9.52,9.52,33,33
"1993-11-23","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9823,23,11,1993,9.14,9.14,3,3
"1993-11-24","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9824,24,11,1993,8.76,8.76,-57,-57
"1993-11-25","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9825,25,11,1993,8.47,8.47,-209,-209
"1993-11-26","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9826,26,11,1993,8.43,8.43,-309,-309
"1993-11-27","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9827,27,11,1993,8.57,8.57,-227,-227
"1993-11-28","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9828,28,11,1993,8.84,8.84,-218,-218
"1993-11-29","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9829,29,11,1993,8.94,8.94,-36,-36
"1993-11-30","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9830,30,11,1993,8.88,8.88,-177,-177
"1993-12-01","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9831,1,12,1993,9.19,9.19,-82,-82
"1993-12-02","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9832,2,12,1993,9.56,9.56,-126,-126
"1993-12-03","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9833,3,12,1993,9.59,9.59,-157,-157
"1993-12-04","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9834,4,12,1993,9.71,9.71,59,59
"1993-12-05","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9835,5,12,1993,9.64,9.64,-55,-55
"1993-12-06","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9836,6,12,1993,9.42,9.42,-213,-213
"1993-12-07","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9837,7,12,1993,9.49,9.49,-129,-129
"1993-12-08","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9838,8,12,1993,9.69,9.69,-204,-204
"1993-12-09","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9839,9,12,1993,9.94,9.94,-658,-658
"1993-12-10","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9840,10,12,1993,10.48,10.48,-128,-128
"1993-12-11","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9841,11,12,1993,10.41,10.41,21,21
"1993-12-12","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9842,12,12,1993,10.34,10.34,-446,-446
"1993-12-13","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9843,13,12,1993,10.28,10.28,-260,-260
"1993-12-14","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9844,14,12,1993,10.33,10.33,-1,-1
"1993-12-15","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9845,15,12,1993,10.32,10.32,-1,-1
"1993-12-16","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9846,16,12,1993,10.13,10.13,-58,-58
"1993-12-17","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9847,17,12,1993,9.94,9.94,-4,-4
"1993-12-18","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9848,18,12,1993,9.76,9.76,9,9
"1993-12-19","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9849,19,12,1993,9.55,9.55,15,15
"1993-12-20","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9850,20,12,1993,9.68,9.68,20,20
"1993-12-21","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9851,21,12,1993,9.94,9.94,16,16
"1993-12-22","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9852,22,12,1993,9.8,9.8,15,15
"1993-12-23","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9853,23,12,1993,9.69,9.69,-38,-38
"1993-12-24","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9854,24,12,1993,9.58,9.58,-127,-127
"1993-12-25","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9855,25,12,1993,9.71,9.71,-66,-66
"1993-12-26","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9856,26,12,1993,9.69,9.69,-28,-28
"1993-12-27","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9857,27,12,1993,9.49,9.49,-103,-103
"1993-12-28","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9858,28,12,1993,9.49,9.49,-139,-139
"1993-12-29","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9859,29,12,1993,9.58,9.58,-293,-293
"1993-12-30","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9860,30,12,1993,NaN,9.590756302521,-103,-103
"1993-12-31","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9861,31,12,1993,NaN,9.60151260504202,-313,-313
"1994-01-01","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9862,1,1,1994,NaN,9.61226890756303,-102,-102
"1994-01-02","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9863,2,1,1994,NaN,9.62302521008403,-157,-157
"1994-01-03","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9864,3,1,1994,NaN,9.63378151260504,-197,-197
"1994-01-04","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9865,4,1,1994,NaN,9.64453781512605,-75,-75
"1994-01-05","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9866,5,1,1994,NaN,9.65529411764706,62,62
"1994-01-06","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9867,6,1,1994,NaN,9.66605042016807,8,8
"1994-01-07","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9868,7,1,1994,NaN,9.67680672268908,-213,-213
"1994-01-08","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9869,8,1,1994,NaN,9.68756302521008,-77,-77
"1994-01-09","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9870,9,1,1994,NaN,9.6983193277311,-10,-10
"1994-01-10","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9871,10,1,1994,NaN,9.7090756302521,-92,-92
"1994-01-11","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9872,11,1,1994,NaN,9.7198319327731,-32,-32
"1994-01-12","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9873,12,1,1994,NaN,9.73058823529412,-17,-17
"1994-01-13","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9874,13,1,1994,NaN,9.74134453781513,-8,-8
"1994-01-14","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9875,14,1,1994,NaN,9.75210084033613,-28,-28
"1994-01-15","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9876,15,1,1994,NaN,9.76285714285714,14,14
"1994-01-16","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9877,16,1,1994,NaN,9.77361344537815,7,7
"1994-01-17","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9878,17,1,1994,NaN,9.78436974789916,4,4
"1994-01-18","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9879,18,1,1994,NaN,9.79512605042017,-3,-3
"1994-01-19","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9880,19,1,1994,NaN,9.80588235294118,-54,-54
"1994-01-20","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9881,20,1,1994,NaN,9.81663865546219,-216,-216
"1994-01-21","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9882,21,1,1994,NaN,9.8273949579832,-268,-268
"1994-01-22","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9883,22,1,1994,NaN,9.8381512605042,-158,-158
"1994-01-23","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9884,23,1,1994,NaN,9.8489075630252,-136,-136
"1994-01-24","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9885,24,1,1994,NaN,9.85966386554622,-64,-64
"1994-01-25","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9886,25,1,1994,NaN,9.87042016806723,1,1
"1994-01-26","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9887,26,1,1994,NaN,9.88117647058824,10,10
"1994-01-27","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9888,27,1,1994,NaN,9.89193277310924,49,49
"1994-01-28","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9889,28,1,1994,NaN,9.90268907563025,11,11
"1994-01-29","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9890,29,1,1994,NaN,9.91344537815126,-8,-8
"1994-01-30","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9891,30,1,1994,NaN,9.92420168067227,-4,-4
"1994-01-31","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9892,31,1,1994,NaN,9.93495798319328,-22,-22
"1994-02-01","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9893,1,2,1994,NaN,9.94571428571428,-18,-18
"1994-02-02","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9894,2,2,1994,NaN,9.9564705882353,-9,-9
"1994-02-03","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9895,3,2,1994,NaN,9.9672268907563,-1,-1
"1994-02-04","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9896,4,2,1994,NaN,9.97798319327731,-9,-9
"1994-02-05","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9897,5,2,1994,NaN,9.98873949579832,-33,-33
"1994-02-06","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9898,6,2,1994,NaN,9.99949579831933,-1,-1
"1994-02-07","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9899,7,2,1994,NaN,10.0102521008403,72,72
"1994-02-08","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9900,8,2,1994,NaN,10.0210084033613,-37,-37
"1994-02-09","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9901,9,2,1994,NaN,10.0317647058824,-17,-17
"1994-02-10","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9902,10,2,1994,NaN,10.0425210084034,26,26
"1994-02-11","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9903,11,2,1994,NaN,10.0532773109244,-6,-6
"1994-02-12","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9904,12,2,1994,NaN,10.0640336134454,-296,-296
"1994-02-13","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9905,13,2,1994,NaN,10.0747899159664,-156,-156
"1994-02-14","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9906,14,2,1994,NaN,10.0855462184874,-183,-183
"1994-02-15","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9907,15,2,1994,NaN,10.0963025210084,-171,-171
"1994-02-16","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9908,16,2,1994,NaN,10.1070588235294,-161,-161
"1994-02-17","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9909,17,2,1994,NaN,10.1178151260504,22,22
"1994-02-18","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9910,18,2,1994,NaN,10.1285714285714,-18,-18
"1994-02-19","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9911,19,2,1994,NaN,10.1393277310924,-18,-18
"1994-02-20","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9912,20,2,1994,NaN,10.1500840336134,-100,-100
"1994-02-21","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9913,21,2,1994,NaN,10.1608403361345,-16,-16
"1994-02-22","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9914,22,2,1994,NaN,10.1715966386555,-66,-66
"1994-02-23","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9915,23,2,1994,NaN,10.1823529411765,-17,-17
"1994-02-24","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9916,24,2,1994,NaN,10.1931092436975,-90,-90
"1994-02-25","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9917,25,2,1994,NaN,10.2038655462185,-70,-70
"1994-02-26","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9918,26,2,1994,NaN,10.2146218487395,-68,-68
"1994-02-27","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9919,27,2,1994,NaN,10.2253781512605,-122,-122
"1994-02-28","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9920,28,2,1994,NaN,10.2361344537815,-210,-210
"1994-03-01","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9921,1,3,1994,NaN,10.2468907563025,-242,-242
"1994-03-02","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9922,2,3,1994,NaN,10.2576470588235,-125,-125
"1994-03-03","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9923,3,3,1994,NaN,10.2684033613445,-83,-83
"1994-03-04","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9924,4,3,1994,NaN,10.2791596638655,54,54
"1994-03-05","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9925,5,3,1994,NaN,10.2899159663866,157,157
"1994-03-06","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9926,6,3,1994,NaN,10.3006722689076,60,60
"1994-03-07","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9927,7,3,1994,NaN,10.3114285714286,27,27
"1994-03-08","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9928,8,3,1994,NaN,10.3221848739496,-6,-6
"1994-03-09","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9929,9,3,1994,NaN,10.3329411764706,-5,-5
"1994-03-10","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9930,10,3,1994,NaN,10.3436974789916,18,18
"1994-03-11","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9931,11,3,1994,NaN,10.3544537815126,-2,-2
"1994-03-12","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9932,12,3,1994,NaN,10.3652100840336,-28,-28
"1994-03-13","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9933,13,3,1994,NaN,10.3759663865546,5,5
"1994-03-14","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9934,14,3,1994,NaN,10.3867226890756,-3,-3
"1994-03-15","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9935,15,3,1994,NaN,10.3974789915966,-14,-14
"1994-03-16","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9936,16,3,1994,NaN,10.4082352941176,-55,-55
"1994-03-17","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9937,17,3,1994,NaN,10.4189915966387,-109,-109
"1994-03-18","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9938,18,3,1994,NaN,10.4297478991597,8,8
"1994-03-19","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9939,19,3,1994,NaN,10.4405042016807,-25,-25
"1994-03-20","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9940,20,3,1994,NaN,10.4512605042017,-277,-277
"1994-03-21","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9941,21,3,1994,NaN,10.4620168067227,-60,-60
"1994-03-22","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9942,22,3,1994,NaN,10.4727731092437,-16,-16
"1994-03-23","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9943,23,3,1994,NaN,10.4835294117647,-132,-132
"1994-03-24","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9944,24,3,1994,NaN,10.4942857142857,80,80
"1994-03-25","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9945,25,3,1994,NaN,10.5050420168067,50,50
"1994-03-26","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9946,26,3,1994,NaN,10.5157983193277,9,9
"1994-03-27","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9947,27,3,1994,NaN,10.5265546218487,-5,-5
"1994-03-28","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9948,28,3,1994,NaN,10.5373109243697,-27,-27
"1994-03-29","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9949,29,3,1994,NaN,10.5480672268908,-12,-12
"1994-03-30","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9950,30,3,1994,NaN,10.5588235294118,19,19
"1994-03-31","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9951,31,3,1994,NaN,10.5695798319328,8,8
"1994-04-01","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9952,1,4,1994,NaN,10.5803361344538,14,14
"1994-04-02","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9953,2,4,1994,NaN,10.5910924369748,83,83
"1994-04-03","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9954,3,4,1994,NaN,10.6018487394958,98,98
"1994-04-04","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9955,4,4,1994,NaN,10.6126050420168,20,20
"1994-04-05","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9956,5,4,1994,NaN,10.6233613445378,-45,-45
"1994-04-06","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9957,6,4,1994,NaN,10.6341176470588,-29,-29
"1994-04-07","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9958,7,4,1994,NaN,10.6448739495798,-120,-120
"1994-04-08","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9959,8,4,1994,NaN,10.6556302521008,-135,-135
"1994-04-09","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9960,9,4,1994,NaN,10.6663865546218,3,3
"1994-04-10","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9961,10,4,1994,NaN,10.6771428571429,-2,-2
"1994-04-11","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9962,11,4,1994,NaN,10.6878991596639,-16,-16
"1994-04-12","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9963,12,4,1994,NaN,10.6986554621849,23,23
"1994-04-13","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9964,13,4,1994,NaN,10.7094117647059,23,23
"1994-04-14","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9965,14,4,1994,NaN,10.7201680672269,3,3
"1994-04-15","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9966,15,4,1994,NaN,10.7309243697479,5,5
"1994-04-16","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9967,16,4,1994,NaN,10.7416806722689,2,2
"1994-04-17","BBYX00","Boiler_Bay","Oregon",44.83171,44.83033,-124.06078,-124.05929,9968,17,4,1994,NaN,10.7524369747899,-2,-2
